bitrate_kbits,codec,fps,height,video,width,src,Q,resolution
15816.138671875,vp9,30.0,1080,Daydreamer_SDR_8s_3840x2160_8_16000k_1080_vp9,1920.0,Daydreamer_SDR_8s_3840x2160_8,4.630573748174882,2073600.0
1910.0166015625,vp9,30.0,720,Daydreamer_SDR_8s_3840x2160_8_1750k_720_vp9,1280.0,Daydreamer_SDR_8s_3840x2160_8,4.081686485011566,921600.0
1758.9912109375,vp9,30.0,480,Daydreamer_SDR_8s_3840x2160_8_1800k_480_vp9,854.0,Daydreamer_SDR_8s_3840x2160_8,3.871524823635322,409920.0
234.1259765625,vp9,30.0,360,Daydreamer_SDR_8s_3840x2160_8_200k_360_vp9,640.0,Daydreamer_SDR_8s_3840x2160_8,2.885133884653581,230400.0
244.13671875,vp9,30.0,480,Daydreamer_SDR_8s_3840x2160_8_200k_480_vp9,854.0,Daydreamer_SDR_8s_3840x2160_8,3.04021586735591,409920.0
2508.8994140625,vp9,30.0,576,Daydreamer_SDR_8s_3840x2160_8_2600k_576_vp9,1024.0,Daydreamer_SDR_8s_3840x2160_8,4.08604218163684,589824.0
3530.341796875,vp9,30.0,1080,Daydreamer_SDR_8s_3840x2160_8_2750k_1080_vp9,1920.0,Daydreamer_SDR_8s_3840x2160_8,4.2881101889912685,2073600.0
2815.3203125,vp9,30.0,720,Daydreamer_SDR_8s_3840x2160_8_2750k_720_vp9,1280.0,Daydreamer_SDR_8s_3840x2160_8,4.202456367093079,921600.0
364.3271484375,vp9,30.0,480,Daydreamer_SDR_8s_3840x2160_8_300k_480_vp9,854.0,Daydreamer_SDR_8s_3840x2160_8,3.247957949251484,409920.0
376.9580078125,vp9,30.0,576,Daydreamer_SDR_8s_3840x2160_8_300k_576_vp9,1024.0,Daydreamer_SDR_8s_3840x2160_8,3.298044361880569,589824.0
3427.1455078125,vp9,30.0,720,Daydreamer_SDR_8s_3840x2160_8_3500k_720_vp9,1280.0,Daydreamer_SDR_8s_3840x2160_8,4.2547867478650225,921600.0
407.228515625,vp9,30.0,360,Daydreamer_SDR_8s_3840x2160_8_350k_360_vp9,640.0,Daydreamer_SDR_8s_3840x2160_8,3.1177975342367517,230400.0
4950.6943359375,vp9,30.0,1080,Daydreamer_SDR_8s_3840x2160_8_4000k_1080_vp9,1920.0,Daydreamer_SDR_8s_3840x2160_8,4.388315461998831,2073600.0
494.1123046875,vp9,30.0,576,Daydreamer_SDR_8s_3840x2160_8_400k_576_vp9,1024.0,Daydreamer_SDR_8s_3840x2160_8,3.446054797141749,589824.0
504.4970703125,vp9,30.0,720,Daydreamer_SDR_8s_3840x2160_8_400k_720_vp9,1280.0,Daydreamer_SDR_8s_3840x2160_8,3.4665138558950614,921600.0
540.4453125,vp9,30.0,480,Daydreamer_SDR_8s_3840x2160_8_450k_480_vp9,854.0,Daydreamer_SDR_8s_3840x2160_8,3.428759218216909,409920.0
654.5478515625,vp9,30.0,1080,Daydreamer_SDR_8s_3840x2160_8_500k_1080_vp9,1920.0,Daydreamer_SDR_8s_3840x2160_8,3.544368219709027,2073600.0
644.5478515625,vp9,30.0,720,Daydreamer_SDR_8s_3840x2160_8_500k_720_vp9,1280.0,Daydreamer_SDR_8s_3840x2160_8,3.591710159914845,921600.0
6343.63671875,vp9,30.0,1080,Daydreamer_SDR_8s_3840x2160_8_5500k_1080_vp9,1920.0,Daydreamer_SDR_8s_3840x2160_8,4.45522965882884,2073600.0
5225.2060546875,vp9,30.0,720,Daydreamer_SDR_8s_3840x2160_8_5500k_720_vp9,1280.0,Daydreamer_SDR_8s_3840x2160_8,4.3511786495504,921600.0
803.0341796875,vp9,30.0,1080,Daydreamer_SDR_8s_3840x2160_8_600k_1080_vp9,1920.0,Daydreamer_SDR_8s_3840x2160_8,3.6618896603298365,2073600.0
777.078125,vp9,30.0,576,Daydreamer_SDR_8s_3840x2160_8_650k_576_vp9,1024.0,Daydreamer_SDR_8s_3840x2160_8,3.6563323255330107,589824.0
6560.83203125,vp9,30.0,720,Daydreamer_SDR_8s_3840x2160_8_7000k_720_vp9,1280.0,Daydreamer_SDR_8s_3840x2160_8,4.39504315705279,921600.0
747.5361328125,vp9,30.0,360,Daydreamer_SDR_8s_3840x2160_8_700k_360_vp9,640.0,Daydreamer_SDR_8s_3840x2160_8,3.3474393016396142,230400.0
8946.0771484375,vp9,30.0,1080,Daydreamer_SDR_8s_3840x2160_8_8000k_1080_vp9,1920.0,Daydreamer_SDR_8s_3840x2160_8,4.527727221849135,2073600.0
1003.626953125,vp9,30.0,480,Daydreamer_SDR_8s_3840x2160_8_900k_480_vp9,854.0,Daydreamer_SDR_8s_3840x2160_8,3.678878067698959,409920.0
271.9541015625,vp9,30.0,360,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_100k_360_vp9,640.0,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,1.4888986810121851,230400.0
9106.416015625,vp9,30.0,1080,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_11000k_1080_vp9,1920.0,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,4.48058060324872,2073600.0
8448.130859375,vp9,30.0,720,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_11000k_720_vp9,1280.0,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,4.343062709272401,921600.0
1422.732421875,vp9,30.0,576,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1300k_576_vp9,1024.0,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,2.7473926851170662,589824.0
1143.7119140625,vp9,30.0,360,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1400k_360_vp9,640.0,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,2.404480433863192,230400.0
12726.7568359375,vp9,30.0,1080,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_16000k_1080_vp9,1920.0,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,4.70148275156628,2073600.0
1910.310546875,vp9,30.0,720,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1750k_720_vp9,1280.0,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,3.0504487276499836,921600.0
1579.92578125,vp9,30.0,480,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1800k_480_vp9,854.0,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,2.810421670488579,409920.0
352.90625,vp9,30.0,360,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_200k_360_vp9,640.0,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,1.6389864078652745,230400.0
528.6455078125,vp9,30.0,480,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_200k_480_vp9,854.0,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,2.0016586108138874,409920.0
2251.0478515625,vp9,30.0,576,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_2600k_576_vp9,1024.0,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,3.209805544478066,589824.0
3371.1201171875,vp9,30.0,1080,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_2750k_1080_vp9,1920.0,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,3.5992014548863547,2073600.0
2607.4404296875,vp9,30.0,720,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_2750k_720_vp9,1280.0,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,3.3298365579719778,921600.0
610.5166015625,vp9,30.0,480,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_300k_480_vp9,854.0,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,2.111110856017498,409920.0
761.0859375,vp9,30.0,576,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_300k_576_vp9,1024.0,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,2.308309245843271,589824.0
3157.8515625,vp9,30.0,720,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_3500k_720_vp9,1280.0,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,3.522263889217982,921600.0
486.498046875,vp9,30.0,360,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_350k_360_vp9,640.0,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,1.8006822317694962,230400.0
4110.7958984375,vp9,30.0,1080,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_4000k_1080_vp9,1920.0,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,3.750211963903868,2073600.0
824.5400390625,vp9,30.0,576,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_400k_576_vp9,1024.0,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,2.402112338620863,589824.0
1071.70703125,vp9,30.0,720,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_400k_720_vp9,1280.0,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,2.6449166294644857,921600.0
709.5244140625,vp9,30.0,480,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_450k_480_vp9,854.0,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,2.172356104124792,409920.0
1946.306640625,vp9,30.0,1080,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_500k_1080_vp9,1920.0,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,3.1884341928930326,2073600.0
1153.26171875,vp9,30.0,720,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_500k_720_vp9,1280.0,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,2.7232847288075734,921600.0
5147.5546875,vp9,30.0,1080,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_5500k_1080_vp9,1920.0,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,3.979264361417391,2073600.0
4593.291015625,vp9,30.0,720,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_5500k_720_vp9,1280.0,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,3.8801523372345104,921600.0
2015.990234375,vp9,30.0,1080,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_600k_1080_vp9,1920.0,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,3.257915626144747,2073600.0
1013.041015625,vp9,30.0,576,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_650k_576_vp9,1024.0,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,2.5305715497212793,589824.0
5665.2109375,vp9,30.0,720,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_7000k_720_vp9,1280.0,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,4.056066467559289,921600.0
740.9208984375,vp9,30.0,360,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_700k_360_vp9,640.0,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,2.048452838930899,230400.0
6949.2763671875,vp9,30.0,1080,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_8000k_1080_vp9,1920.0,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,4.259231299348436,2073600.0
1020.935546875,vp9,30.0,480,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_900k_480_vp9,854.0,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,2.4072045917656326,409920.0
101.791015625,vp9,30.0,360,Giftmord-SDR_8s_11_3840x2160_100k_360_vp9,640.0,Giftmord-SDR_8s_11_3840x2160,2.8489950759134026,230400.0
10647.826171875,vp9,30.0,1080,Giftmord-SDR_8s_11_3840x2160_11000k_1080_vp9,1920.0,Giftmord-SDR_8s_11_3840x2160,4.888388145501455,2073600.0
9849.0712890625,vp9,30.0,720,Giftmord-SDR_8s_11_3840x2160_11000k_720_vp9,1280.0,Giftmord-SDR_8s_11_3840x2160,4.86817281018107,921600.0
1418.98828125,vp9,30.0,576,Giftmord-SDR_8s_11_3840x2160_1300k_576_vp9,1024.0,Giftmord-SDR_8s_11_3840x2160,4.560646244551114,589824.0
1387.8046875,vp9,30.0,360,Giftmord-SDR_8s_11_3840x2160_1400k_360_vp9,640.0,Giftmord-SDR_8s_11_3840x2160,4.247471091002115,230400.0
14720.7431640625,vp9,30.0,1080,Giftmord-SDR_8s_11_3840x2160_16000k_1080_vp9,1920.0,Giftmord-SDR_8s_11_3840x2160,4.9221271837884,2073600.0
1904.431640625,vp9,30.0,720,Giftmord-SDR_8s_11_3840x2160_1750k_720_vp9,1280.0,Giftmord-SDR_8s_11_3840x2160,4.6611947142938455,921600.0
1856.0654296875,vp9,30.0,480,Giftmord-SDR_8s_11_3840x2160_1800k_480_vp9,854.0,Giftmord-SDR_8s_11_3840x2160,4.525391339628935,409920.0
213.0751953125,vp9,30.0,360,Giftmord-SDR_8s_11_3840x2160_200k_360_vp9,640.0,Giftmord-SDR_8s_11_3840x2160,3.4950916510746435,230400.0
207.8125,vp9,30.0,480,Giftmord-SDR_8s_11_3840x2160_200k_480_vp9,854.0,Giftmord-SDR_8s_11_3840x2160,3.60497086742175,409920.0
2610.8447265625,vp9,30.0,576,Giftmord-SDR_8s_11_3840x2160_2600k_576_vp9,1024.0,Giftmord-SDR_8s_11_3840x2160,4.654209091622816,589824.0
2961.4404296875,vp9,30.0,1080,Giftmord-SDR_8s_11_3840x2160_2750k_1080_vp9,1920.0,Giftmord-SDR_8s_11_3840x2160,4.736801155498407,2073600.0
2818.6357421875,vp9,30.0,720,Giftmord-SDR_8s_11_3840x2160_2750k_720_vp9,1280.0,Giftmord-SDR_8s_11_3840x2160,4.718555822274103,921600.0
318.5849609375,vp9,30.0,480,Giftmord-SDR_8s_11_3840x2160_300k_480_vp9,854.0,Giftmord-SDR_8s_11_3840x2160,3.9413137606227853,409920.0
304.658203125,vp9,30.0,576,Giftmord-SDR_8s_11_3840x2160_300k_576_vp9,1024.0,Giftmord-SDR_8s_11_3840x2160,3.9715512876749894,589824.0
3476.7666015625,vp9,30.0,720,Giftmord-SDR_8s_11_3840x2160_3500k_720_vp9,1280.0,Giftmord-SDR_8s_11_3840x2160,4.7439225701357195,921600.0
369.5478515625,vp9,30.0,360,Giftmord-SDR_8s_11_3840x2160_350k_360_vp9,640.0,Giftmord-SDR_8s_11_3840x2160,3.8441044124103145,230400.0
4114.890625,vp9,30.0,1080,Giftmord-SDR_8s_11_3840x2160_4000k_1080_vp9,1920.0,Giftmord-SDR_8s_11_3840x2160,4.780894108420438,2073600.0
420.5087890625,vp9,30.0,576,Giftmord-SDR_8s_11_3840x2160_400k_576_vp9,1024.0,Giftmord-SDR_8s_11_3840x2160,4.174428636094989,589824.0
413.2861328125,vp9,30.0,720,Giftmord-SDR_8s_11_3840x2160_400k_720_vp9,1280.0,Giftmord-SDR_8s_11_3840x2160,4.179164327185554,921600.0
469.9345703125,vp9,30.0,480,Giftmord-SDR_8s_11_3840x2160_450k_480_vp9,854.0,Giftmord-SDR_8s_11_3840x2160,4.167249024326852,409920.0
504.115234375,vp9,30.0,1080,Giftmord-SDR_8s_11_3840x2160_500k_1080_vp9,1920.0,Giftmord-SDR_8s_11_3840x2160,4.245060292830447,2073600.0
524.626953125,vp9,30.0,720,Giftmord-SDR_8s_11_3840x2160_500k_720_vp9,1280.0,Giftmord-SDR_8s_11_3840x2160,4.306133931831785,921600.0
5468.4033203125,vp9,30.0,1080,Giftmord-SDR_8s_11_3840x2160_5500k_1080_vp9,1920.0,Giftmord-SDR_8s_11_3840x2160,4.81533340770962,2073600.0
5325.32421875,vp9,30.0,720,Giftmord-SDR_8s_11_3840x2160_5500k_720_vp9,1280.0,Giftmord-SDR_8s_11_3840x2160,4.793813192655424,921600.0
617.0556640625,vp9,30.0,1080,Giftmord-SDR_8s_11_3840x2160_600k_1080_vp9,1920.0,Giftmord-SDR_8s_11_3840x2160,4.353651791887194,2073600.0
699.1533203125,vp9,30.0,576,Giftmord-SDR_8s_11_3840x2160_650k_576_vp9,1024.0,Giftmord-SDR_8s_11_3840x2160,4.387067944673134,589824.0
6629.04296875,vp9,30.0,720,Giftmord-SDR_8s_11_3840x2160_7000k_720_vp9,1280.0,Giftmord-SDR_8s_11_3840x2160,4.819354260225519,921600.0
723.955078125,vp9,30.0,360,Giftmord-SDR_8s_11_3840x2160_700k_360_vp9,640.0,Giftmord-SDR_8s_11_3840x2160,4.107891766216906,230400.0
7833.685546875,vp9,30.0,1080,Giftmord-SDR_8s_11_3840x2160_8000k_1080_vp9,1920.0,Giftmord-SDR_8s_11_3840x2160,4.8549602290550045,2073600.0
967.3193359375,vp9,30.0,480,Giftmord-SDR_8s_11_3840x2160_900k_480_vp9,854.0,Giftmord-SDR_8s_11_3840x2160,4.405328296907497,409920.0
107.3876953125,vp9,30.0,360,LeagueOfLegends-1_8s_100k_360_vp9,640.0,LeagueOfLegends-1_8s,1.9573137610988884,230400.0
8499.5244140625,vp9,30.0,1080,LeagueOfLegends-1_8s_11000k_1080_vp9,1920.0,LeagueOfLegends-1_8s,4.888417845414998,2073600.0
8583.900390625,vp9,30.0,720,LeagueOfLegends-1_8s_11000k_720_vp9,1280.0,LeagueOfLegends-1_8s,4.635897354343946,921600.0
1142.431640625,vp9,30.0,576,LeagueOfLegends-1_8s_1300k_576_vp9,1024.0,LeagueOfLegends-1_8s,4.1368045990657265,589824.0
1102.5625,vp9,30.0,360,LeagueOfLegends-1_8s_1400k_360_vp9,640.0,LeagueOfLegends-1_8s,3.6661798661089606,230400.0
12736.5986328125,vp9,30.0,1080,LeagueOfLegends-1_8s_16000k_1080_vp9,1920.0,LeagueOfLegends-1_8s,4.913368320545214,2073600.0
1539.94921875,vp9,30.0,720,LeagueOfLegends-1_8s_1750k_720_vp9,1280.0,LeagueOfLegends-1_8s,4.3550258013652385,921600.0
1519.0908203125,vp9,30.0,480,LeagueOfLegends-1_8s_1800k_480_vp9,854.0,LeagueOfLegends-1_8s,4.097625440569786,409920.0
212.03125,vp9,30.0,360,LeagueOfLegends-1_8s_200k_360_vp9,640.0,LeagueOfLegends-1_8s,2.618228467399704,230400.0
205.763671875,vp9,30.0,480,LeagueOfLegends-1_8s_200k_480_vp9,854.0,LeagueOfLegends-1_8s,2.6867755510777327,409920.0
2251.892578125,vp9,30.0,576,LeagueOfLegends-1_8s_2600k_576_vp9,1024.0,LeagueOfLegends-1_8s,4.340520656822887,589824.0
2330.98046875,vp9,30.0,1080,LeagueOfLegends-1_8s_2750k_1080_vp9,1920.0,LeagueOfLegends-1_8s,4.651370320524217,2073600.0
2402.9599609375,vp9,30.0,720,LeagueOfLegends-1_8s_2750k_720_vp9,1280.0,LeagueOfLegends-1_8s,4.48398683311419,921600.0
308.701171875,vp9,30.0,480,LeagueOfLegends-1_8s_300k_480_vp9,854.0,LeagueOfLegends-1_8s,3.101725759555495,409920.0
301.400390625,vp9,30.0,576,LeagueOfLegends-1_8s_300k_576_vp9,1024.0,LeagueOfLegends-1_8s,3.124052553199945,589824.0
3113.5419921875,vp9,30.0,720,LeagueOfLegends-1_8s_3500k_720_vp9,1280.0,LeagueOfLegends-1_8s,4.5354442107935355,921600.0
337.00390625,vp9,30.0,360,LeagueOfLegends-1_8s_350k_360_vp9,640.0,LeagueOfLegends-1_8s,3.0432331944662274,230400.0
3470.1796875,vp9,30.0,1080,LeagueOfLegends-1_8s_4000k_1080_vp9,1920.0,LeagueOfLegends-1_8s,4.7618540342181115,2073600.0
404.0673828125,vp9,30.0,576,LeagueOfLegends-1_8s_400k_576_vp9,1024.0,LeagueOfLegends-1_8s,3.4117898619543303,589824.0
400.435546875,vp9,30.0,720,LeagueOfLegends-1_8s_400k_720_vp9,1280.0,LeagueOfLegends-1_8s,3.4076090062280953,921600.0
442.5419921875,vp9,30.0,480,LeagueOfLegends-1_8s_450k_480_vp9,854.0,LeagueOfLegends-1_8s,3.4473715582974873,409920.0
507.2060546875,vp9,30.0,1080,LeagueOfLegends-1_8s_500k_1080_vp9,1920.0,LeagueOfLegends-1_8s,3.59836898525201,2073600.0
495.7861328125,vp9,30.0,720,LeagueOfLegends-1_8s_500k_720_vp9,1280.0,LeagueOfLegends-1_8s,3.619844467427987,921600.0
4928.095703125,vp9,30.0,1080,LeagueOfLegends-1_8s_5500k_1080_vp9,1920.0,LeagueOfLegends-1_8s,4.825267078145423,2073600.0
4229.76171875,vp9,30.0,720,LeagueOfLegends-1_8s_5500k_720_vp9,1280.0,LeagueOfLegends-1_8s,4.584515091801821,921600.0
598.2734375,vp9,30.0,1080,LeagueOfLegends-1_8s_600k_1080_vp9,1920.0,LeagueOfLegends-1_8s,3.7767533735508967,2073600.0
620.095703125,vp9,30.0,576,LeagueOfLegends-1_8s_650k_576_vp9,1024.0,LeagueOfLegends-1_8s,3.7794984514988483,589824.0
5155.0361328125,vp9,30.0,720,LeagueOfLegends-1_8s_7000k_720_vp9,1280.0,LeagueOfLegends-1_8s,4.6046222408949635,921600.0
605.2236328125,vp9,30.0,360,LeagueOfLegends-1_8s_700k_360_vp9,640.0,LeagueOfLegends-1_8s,3.4090465973414723,230400.0
6709.2314453125,vp9,30.0,1080,LeagueOfLegends-1_8s_8000k_1080_vp9,1920.0,LeagueOfLegends-1_8s,4.86762888950477,2073600.0
807.634765625,vp9,30.0,480,LeagueOfLegends-1_8s_900k_480_vp9,854.0,LeagueOfLegends-1_8s,3.8404341030011153,409920.0
108.234375,vp9,30.0,360,Moment_of_Intensity_8s_100k_360_vp9,640.0,Moment_of_Intensity_8s,2.4847541967295994,230400.0
12148.5712890625,vp9,30.0,1080,Moment_of_Intensity_8s_11000k_1080_vp9,1920.0,Moment_of_Intensity_8s,4.930546387632052,2073600.0
10846.4111328125,vp9,30.0,720,Moment_of_Intensity_8s_11000k_720_vp9,1280.0,Moment_of_Intensity_8s,4.885169093917826,921600.0
1531.9228515625,vp9,30.0,576,Moment_of_Intensity_8s_1300k_576_vp9,1024.0,Moment_of_Intensity_8s,4.450806418966661,589824.0
1477.0703125,vp9,30.0,360,Moment_of_Intensity_8s_1400k_360_vp9,640.0,Moment_of_Intensity_8s,4.112511702186984,230400.0
16727.2587890625,vp9,30.0,1080,Moment_of_Intensity_8s_16000k_1080_vp9,1920.0,Moment_of_Intensity_8s,4.945059327204396,2073600.0
2217.525390625,vp9,30.0,720,Moment_of_Intensity_8s_1750k_720_vp9,1280.0,Moment_of_Intensity_8s,4.636876504396517,921600.0
1991.994140625,vp9,30.0,480,Moment_of_Intensity_8s_1800k_480_vp9,854.0,Moment_of_Intensity_8s,4.438568693927871,409920.0
223.1884765625,vp9,30.0,360,Moment_of_Intensity_8s_200k_360_vp9,640.0,Moment_of_Intensity_8s,3.0168221335857384,230400.0
224.736328125,vp9,30.0,480,Moment_of_Intensity_8s_200k_480_vp9,854.0,Moment_of_Intensity_8s,3.1250725669220896,409920.0
2998.8173828125,vp9,30.0,576,Moment_of_Intensity_8s_2600k_576_vp9,1024.0,Moment_of_Intensity_8s,4.635820714628382,589824.0
3702.4326171875,vp9,30.0,1080,Moment_of_Intensity_8s_2750k_1080_vp9,1920.0,Moment_of_Intensity_8s,4.800987143804694,2073600.0
3426.181640625,vp9,30.0,720,Moment_of_Intensity_8s_2750k_720_vp9,1280.0,Moment_of_Intensity_8s,4.741268714278377,921600.0
339.3095703125,vp9,30.0,480,Moment_of_Intensity_8s_300k_480_vp9,854.0,Moment_of_Intensity_8s,3.4660901461847886,409920.0
333.9599609375,vp9,30.0,576,Moment_of_Intensity_8s_300k_576_vp9,1024.0,Moment_of_Intensity_8s,3.4902060881478763,589824.0
4224.1767578125,vp9,30.0,720,Moment_of_Intensity_8s_3500k_720_vp9,1280.0,Moment_of_Intensity_8s,4.780749976930736,921600.0
388.6923828125,vp9,30.0,360,Moment_of_Intensity_8s_350k_360_vp9,640.0,Moment_of_Intensity_8s,3.430274567500009,230400.0
5387.9501953125,vp9,30.0,1080,Moment_of_Intensity_8s_4000k_1080_vp9,1920.0,Moment_of_Intensity_8s,4.861239085919489,2073600.0
458.62109375,vp9,30.0,576,Moment_of_Intensity_8s_400k_576_vp9,1024.0,Moment_of_Intensity_8s,3.747828513271969,589824.0
452.248046875,vp9,30.0,720,Moment_of_Intensity_8s_400k_720_vp9,1280.0,Moment_of_Intensity_8s,3.7393510037028403,921600.0
516.482421875,vp9,30.0,480,Moment_of_Intensity_8s_450k_480_vp9,854.0,Moment_of_Intensity_8s,3.7838537030020842,409920.0
528.0390625,vp9,30.0,1080,Moment_of_Intensity_8s_500k_1080_vp9,1920.0,Moment_of_Intensity_8s,3.85819666727608,2073600.0
579.1572265625,vp9,30.0,720,Moment_of_Intensity_8s_500k_720_vp9,1280.0,Moment_of_Intensity_8s,3.9508487695615107,921600.0
7065.9208984375,vp9,30.0,1080,Moment_of_Intensity_8s_5500k_1080_vp9,1920.0,Moment_of_Intensity_8s,4.891119806472806,2073600.0
6087.8662109375,vp9,30.0,720,Moment_of_Intensity_8s_5500k_720_vp9,1280.0,Moment_of_Intensity_8s,4.834534668202072,921600.0
649.3974609375,vp9,30.0,1080,Moment_of_Intensity_8s_600k_1080_vp9,1920.0,Moment_of_Intensity_8s,4.0127854027910885,2073600.0
757.818359375,vp9,30.0,576,Moment_of_Intensity_8s_650k_576_vp9,1024.0,Moment_of_Intensity_8s,4.101614431636942,589824.0
7410.3115234375,vp9,30.0,720,Moment_of_Intensity_8s_7000k_720_vp9,1280.0,Moment_of_Intensity_8s,4.855742185164448,921600.0
749.95703125,vp9,30.0,360,Moment_of_Intensity_8s_700k_360_vp9,640.0,Moment_of_Intensity_8s,3.8381998359846983,230400.0
9424.8876953125,vp9,30.0,1080,Moment_of_Intensity_8s_8000k_1080_vp9,1920.0,Moment_of_Intensity_8s,4.9145244799217185,2073600.0
1017.7900390625,vp9,30.0,480,Moment_of_Intensity_8s_900k_480_vp9,854.0,Moment_of_Intensity_8s,4.190528596938634,409920.0
110.322265625,vp9,30.0,360,monkeys_harmonic_0_cropped_8s_100k_360_vp9,640.0,monkeys_harmonic_0_cropped_8s,1.8484692017822348,230400.0
10090.1025390625,vp9,30.0,1080,monkeys_harmonic_0_cropped_8s_11000k_1080_vp9,1920.0,monkeys_harmonic_0_cropped_8s,4.8800426577854505,2073600.0
9347.6513671875,vp9,30.0,720,monkeys_harmonic_0_cropped_8s_11000k_720_vp9,1280.0,monkeys_harmonic_0_cropped_8s,4.646069395625117,921600.0
1359.91015625,vp9,30.0,576,monkeys_harmonic_0_cropped_8s_1300k_576_vp9,1024.0,monkeys_harmonic_0_cropped_8s,3.941114377110643,589824.0
1269.212890625,vp9,30.0,360,monkeys_harmonic_0_cropped_8s_1400k_360_vp9,640.0,monkeys_harmonic_0_cropped_8s,3.4871618893194127,230400.0
14167.8203125,vp9,30.0,1080,monkeys_harmonic_0_cropped_8s_16000k_1080_vp9,1920.0,monkeys_harmonic_0_cropped_8s,4.927953204903433,2073600.0
1846.3369140625,vp9,30.0,720,monkeys_harmonic_0_cropped_8s_1750k_720_vp9,1280.0,monkeys_harmonic_0_cropped_8s,4.205978722554988,921600.0
1688.7353515625,vp9,30.0,480,monkeys_harmonic_0_cropped_8s_1800k_480_vp9,854.0,monkeys_harmonic_0_cropped_8s,3.898728527356771,409920.0
215.611328125,vp9,30.0,360,monkeys_harmonic_0_cropped_8s_200k_360_vp9,640.0,monkeys_harmonic_0_cropped_8s,2.351676316285844,230400.0
217.2626953125,vp9,30.0,480,monkeys_harmonic_0_cropped_8s_200k_480_vp9,854.0,monkeys_harmonic_0_cropped_8s,2.4634776531061053,409920.0
2424.3671875,vp9,30.0,576,monkeys_harmonic_0_cropped_8s_2600k_576_vp9,1024.0,monkeys_harmonic_0_cropped_8s,4.184916327770884,589824.0
